X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,physical-address,phone,email,url,defining-hours
124.927928103055,11.1407445,http://www.openstreetmap.org/way/342904043,tacking.sweepers.dedicated,openstreetmap¶w342904043,Health Center,35.29%,49bb68875a7f4537bc955b1b7c2381bf,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
123.3841111,7.8746967,http://www.openstreetmap.org/node/4384857195,lavished.peninsulas.heartfelt,OpenStreetMap¶n4384857195,Health Center ,35.29%,8bfcdcefdfff46d8ae763fab4d8f418e,2016/09/05 06:44:18+00,OpenStreetMap,2,clinic,purok rosas,,,,
119.3667827,10.4545209,http://www.openstreetmap.org/node/4112598290,womanhood.baubles.faunas,OpenStreetMap¶n4112598290,Health Center - German Cooperation,29.41%,101c2b9a4cab4eb1859c4f308b9de029,2016/04/10 22:00:02+00,OpenStreetMap,2,clinic,,,,,
122.826834,10.5058656,http://www.openstreetmap.org/node/3266239880,ranted.raggedy.trundle,openstreetmap¶n3266239880,Health Center - Pulupandan Crossing,35.29%,a15685e322dd4e9db41ba965c4e853cd,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
122.5090835,11.4092617,http://www.openstreetmap.org/way/470454063,misleads.dislodges.blubber,OpenStreetMap¶w470454063,Health Center Annex,35.29%,e96b8bb92ee849a88b83f097168511bf,2017/01/31 03:24:47+00,OpenStreetMap,2,hospital,"Nueva Street, Jamindan, 5808",,,,
123.4425431,7.8299367,http://www.openstreetmap.org/node/4356826695,rope.slurred.credited,OpenStreetMap¶n4356826695,Health Center Lumbia District,35.29%,d8c3418e9e0d4a98af6cbfac150871fa,2016/08/19 05:57:00+00,OpenStreetMap,2,clinic,Purok Papaya,,,,
121.1040016,14.6079867,http://www.openstreetmap.org/node/929793107,nimbly.loving.cursing,openstreetmap¶n929793107,Health Connection,35.29%,85fb49a6ab824a0f9010434abf1722df,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.9484847,14.4248238,http://www.openstreetmap.org/node/4210692292,sulked.staple.standing,OpenStreetMap¶n4210692292,Health Index,29.41%,786bb81f28744cd8af5a466fe425798c,2016/05/27 13:11:22+00,OpenStreetMap,2,clinic,,,,,
120.926088,14.4054799,http://www.openstreetmap.org/node/2008421551,trams.stereos.librarian,openstreetmap¶n2008421551,Health Probe Diagnostic Clinic,35.29%,f44ee4aefda34fdc9696b98ae31d8d25,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.241289668846,14.1792705,http://www.openstreetmap.org/way/265015225,pasts.rezoning.charged,openstreetmap¶w265015225,Health Serv Los Baños Medical Center,41.18%,ef214c5f208849b8bd58ef17d60c44d5,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,4030,,,http://healthserv.com.ph/,
120.8744814,15.2707595,http://www.openstreetmap.org/node/4421788795,appliance.adapt.instruments,OpenStreetMap¶n4421788795,Health Sub Center,29.41%,579f997d3a724a18933ef5273b33606d,2016/09/28 09:45:37+00,OpenStreetMap,2,clinic,,,,,
124.440623410311,9.8979948,http://www.openstreetmap.org/way/317473994,unplugging.liberty.deerskins,openstreetmap¶w317473994,Health center,35.29%,1c2b221126014d1790cc47bb43286e48,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.1021279,14.6246878,http://www.openstreetmap.org/node/4574896496,released.cobbles.toxic,OpenStreetMap¶n4574896496,"Health stat, Health stat",29.41%,e09aa723e52a435fb91dd56dab62863a,2016/12/27 11:18:49+00,OpenStreetMap,2,hospital,,,,,
123.109252639838,11.2151292,http://www.openstreetmap.org/way/246790664,partaken.cloak.concocting,openstreetmap¶w246790664,Healthcare Birthing Clinic,35.29%,2dbebdfee7c5460dabbe056a3f49e851,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.0177319,14.5562878,http://www.openstreetmap.org/node/4553695593,media.invents.mugs,OpenStreetMap¶n4553695593,Healthway Office,35.29%,38602e59f276439d8098e4fe1968e9bc,2016/12/14 11:08:45+00,OpenStreetMap,2,clinic,108,,hrd@healthway.com.ph,http://www.healthway.com.ph,
121.0407476,14.4161301,http://www.openstreetmap.org/node/4389589790,buck.asks.airship,OpenStreetMap¶n4389589790,"Healthway, Healthway",35.29%,3f23976568584f738ffc8b4666b5e79a,2016/09/07 14:55:52+00,OpenStreetMap,2,clinic,1781,,,,
120.9039581,14.4006035,http://www.openstreetmap.org/node/2343118404,lighten.frowns.loser,openstreetmap¶n2343118404,Healthwealth Medical Specialist,35.29%,d7e61eb2b43048d4a9571e701b1d251e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.0539018,14.6448776,http://www.openstreetmap.org/node/4531800393,zipped.gangs.simple,OpenStreetMap¶n4531800393,Heart And Lungs Diagnostic Center,29.41%,444e27c6af764b6a9bc74615ca0ea748,2016/12/01 11:27:31+00,OpenStreetMap,2,hospital,,,,,
120.991208809426,15.79601805,http://www.openstreetmap.org/relation/3283366,debutante.reversible.eyeliner,openstreetmap¶r3283366,Heart Of Jesus Hospital,35.29%,6595f521c2e7428e902006753e3a2433,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.053796,14.6446185,http://www.openstreetmap.org/node/4574885192,fallen.safest.haggis,OpenStreetMap¶n4574885192,"Heart lung diag 132, Heart lung diag 132",29.41%,d532efb496004774b6b9c12e92cd9527,2016/12/27 11:18:40+00,OpenStreetMap,2,hospital,,,,,
120.9912,15.795694,http://www.openstreetmap.org/node/429687932,sheepdog.underglaze.posed,openstreetmap¶n429687932,Heart of Jesus Hospital,35.29%,e10e58997cb1450fa22a8fa10ca22e45,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.9333307,10.3265209,http://www.openstreetmap.org/node/4447144789,dressing.petal.loves,OpenStreetMap¶n4447144789,"HearthHub Clinic, HearthHub Clinic",29.41%,e9f2f73cf03249c58270b381454ad041,2016/10/14 07:20:34+00,OpenStreetMap,2,clinic,,,,,
120.62225683987,15.0992363,http://www.openstreetmap.org/way/227235557,launch.glosses.tricky,openstreetmap¶w227235557,Hemotek Renal Center,35.29%,e9c982d9121f42f69b7e089307029cbe,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9542017,14.3016467,http://www.openstreetmap.org/node/4487857789,zipped.nipped.terms,OpenStreetMap¶n4487857789,"Hemotek Renal Center, Hemotek Renal Center",29.41%,b684dace56224b528bef20842607d04e,2016/11/08 01:43:06+00,OpenStreetMap,2,clinic,,,,,
125.067716977065,6.21764565,http://www.openstreetmap.org/way/317473184,lights.latter.downward,OpenStreetMap¶w317473184,Heramil's Hospital,29.41%,b08c885f46f148eaa92f9aa3fefa1d8a,2016/06/08 12:57:41+00,OpenStreetMap,2,hospital,,,,,
120.9838197,14.646813,http://www.openstreetmap.org/node/255063134,dated.coarser.orders,openstreetmap¶n255063134,Hernandez General Hospital,35.29%,eea41dd63bd644bdb9559117b4519b5e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.989372,14.653471,http://www.openstreetmap.org/node/255066691,thin.shopping.unites,openstreetmap¶n255066691,Hernandez General Hospital,35.29%,abc7f08946c24a5bab987a247fa0133e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.0126525,14.5814981,http://www.openstreetmap.org/node/3076961798,older.overhaul.orders,openstreetmap¶n3076961798,Herran Laboratory & Medical Clinic,35.29%,5a5bf95804e4443fa38137c64582cb79,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.0579808,14.5739376,http://www.openstreetmap.org/node/4446520889,upcoming.muddle.longer,OpenStreetMap¶n4446520889,Hi Precision Diagnostics,29.41%,6a6a4d3e19f34d8faa500a5d9be9a8e1,2016/10/13 19:01:58+00,OpenStreetMap,2,clinic,,,,,
121.0031099,14.638585,http://www.openstreetmap.org/node/4317398916,narrate.gladiators.starting,OpenStreetMap¶n4317398916,Hi Precision Diagnostics,35.29%,cbaee4109f4f4cda92c85b743b21eecc,2016/07/23 23:36:08+00,OpenStreetMap,2,clinic,"440 442, Del Monte Avenue",,,,
121.0853756,14.5763224,http://www.openstreetmap.org/node/2293161448,faster.graduated.prop,openstreetmap¶n2293161448,Hi-Precision Diagnostics,35.29%,b54bd8b48626413fad91d9a70db6235c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.9947189,14.4442573,http://www.openstreetmap.org/node/694290603,workshops.napped.bumpy,openstreetmap¶n694290603,Hi-Precision Diagnostics,35.29%,6fbd4c0514404dfca73ce0c9ddbde7d5,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.0465632,14.6385345,http://www.openstreetmap.org/node/3666796537,respect.food.stared,openstreetmap¶n3666796537,Hi-Precision Diagnostics,35.29%,e8d8f3ccb5464818b9e8e84567553e07,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
123.893041599322,10.31118555,http://www.openstreetmap.org/way/231894581,kindest.betrayal.synthetic,OpenStreetMap¶w231894581,Hi-Precision Diagnostics,35.29%,db3adb4b854b47df9bb442f604312ef2,2016/07/29 04:13:42+00,OpenStreetMap,2,clinic,"Cebu City, 6000",,,,
121.0037233,14.633574,http://www.openstreetmap.org/node/3622983694,shield.falters.emphasis,openstreetmap¶n3622983694,Hi-Precision Diagnostics,35.29%,b6b484f532e54b14a7f7fe56db2bb4da,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
123.893570252539,10.3113957,http://www.openstreetmap.org/way/425874494,taking.foremost.thinker,OpenStreetMap¶w425874494,Hi-Precision Laboratory 2,35.29%,47d6f7058089434c810c876c22fc42c1,2016/06/19 03:20:54+00,OpenStreetMap,2,clinic,"Cebu City, 6000",,,,
121.0463641,14.6376606,http://www.openstreetmap.org/node/4544588291,added.blows.missions,OpenStreetMap¶n4544588291,Hi-precision Diagnostics,35.29%,059deefe82e64d6fa55140276ebd6aaf,2016/12/08 10:41:20+00,OpenStreetMap,2,clinic,East Avenue,,,,
126.333697525194,8.36599475,http://www.openstreetmap.org/way/257386048,hotness.saucers.directors,openstreetmap¶w257386048,Hinatuan District Hospital,35.29%,88a0f7b4fa7c445eb9348ee0e606f145,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.1950159,10.4008476,http://www.openstreetmap.org/node/3692846283,intruded.videotaping.misunderstood,openstreetmap¶n3692846283,Hinunangan Community Hospital,35.29%,62729d43c3664c44a3103544904dc74c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.1922145,10.4023164,http://www.openstreetmap.org/node/1251330134,envies.liveliness.frictional,openstreetmap¶n1251330134,Hinunangan Community Hospital,35.29%,a813a750e04e484ea39b5e4c7d8782bb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.4373242,7.8251868,http://www.openstreetmap.org/node/4412555190,trash.insects.onwards,OpenStreetMap¶n4412555190,Hofileña Hospital,29.41%,6f7b3090c06047b491c39c41d43e8634,2016/09/22 03:16:26+00,OpenStreetMap,2,hospital,,,,,
125.5377702,8.9417949,http://www.openstreetmap.org/node/3665403249,clashes.score.rates,openstreetmap¶n3665403249,Holy Child Hospital,35.29%,2700a503ee924de99ebf824f5403bdeb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.307003063335,9.30602725,http://www.openstreetmap.org/relation/3854586,crispy.sample.pages,openstreetmap¶r3854586,Holy Child Hospital,35.29%,849f733695a3469daa8b7674efde127e,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
125.5377702,8.9417949,http://www.openstreetmap.org/node/3665401940,clashes.score.rates,openstreetmap¶n3665401940,Holy Child Hospital,35.29%,7a7c86f7664547f898ca62941e74dbc9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.5943837,15.1400302,http://www.openstreetmap.org/node/373148072,artist.paradise.tone,openstreetmap¶n373148072,Holy Family Center,35.29%,ad2288c04d1a42b1b4432625f8cdfff9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.536291354564,14.67684375,http://www.openstreetmap.org/way/274219537,triumphed.spouses.fattened,openstreetmap¶w274219537,Holy Family Clinic,35.29%,f80b858ae70542a48d95b32dadb848b7,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,,,,,
121.725763,17.6155797,http://www.openstreetmap.org/node/2552298389,shunted.slip.trams,openstreetmap¶n2552298389,Holy Infant Hospital,35.29%,8deb4a3796bc41418a081b498d033452,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
124.5988651,6.6293429,http://www.openstreetmap.org/way/142750503,unwrapped.tweezers.wondrously,openstreetmap¶w142750503,Holy Nazarene Clinic and Hospital,35.29%,52b6f99ca281495fa0b9f037b10bcc2b,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.7152747,14.9088201,http://www.openstreetmap.org/way/112185012,froth.wicket.brothers,openstreetmap¶w112185012,Holy Rosary Hospital,35.29%,a692b29827494a1daae353fe8128b965,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.261177941557,13.88215365,http://www.openstreetmap.org/way/313363957,looted.temperature.motioning,openstreetmap¶w313363957,Holy Rosary Hospital,41.18%,effcdf275e444c74958e8ac49d62e426,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,"Lopez, 4316",,,,
121.123825248282,14.2722013,http://www.openstreetmap.org/way/337964507,cashew.turned.destined,openstreetmap¶w337964507,Holy Rosary Hospital,35.29%,186b3ced0316433498e8fb88bbe3bb8c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.766830629949,15.148333,http://www.openstreetmap.org/way/230326648,entitlement.scurrying.splintered,openstreetmap¶w230326648,Holy Trinity Medical Center,35.29%,b56b6759f493464db82bd2b6a4c4201a,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.0954042,14.5919314,http://www.openstreetmap.org/node/4574916390,compound.initial.partner,OpenStreetMap¶n4574916390,Holylife hospital quezon ave.,29.41%,077cc2d0f0a84465a05641f4e6193e5d,2016/12/27 11:17:37+00,OpenStreetMap,2,hospital,,,,,
125.722207678419,10.74170635,http://www.openstreetmap.org/way/246718928,radiated.saga.disdaining,openstreetmap¶w246718928,Homonhon Island Community Hospital,35.29%,f80b6fd74aa844f5a48870094945a301,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.0733136,14.6387787,http://www.openstreetmap.org/node/3229346753,sampling.enable.operated,openstreetmap¶n3229346753,Horseshoe Pet Clinic,47.06%,220839e0fe2d4e84a5335c1d5b56b16e,2016/03/13 02:20:16.762+00,OpenStreetMap,4,hospital,"Unit 5-6 , 341 Katipunan Avenue, Nueva Ecija Townhomes, Quezon City, Metro Manila 1100",+63-9205213,,,"-,-,-,-,-,-,-,"
125.7821013,8.4549764,http://www.openstreetmap.org/node/3516915133,warnings.plight.collaged,openstreetmap¶n3516915133,Hospital,35.29%,08817dcdd0a44c7f9db88aafc269bbd6,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.8120405,10.2557985,http://www.openstreetmap.org/node/1556669120,handwriting.tricks.youthful,openstreetmap¶n1556669120,Hospital,35.29%,4ebf476f25744d80ad24fe3ab8098449,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.4207071,13.93012,http://www.openstreetmap.org/node/324506520,efficiently.foreseeable.promised,openstreetmap¶n324506520,Hospital - Nursery,35.29%,10d46cfd21f04d398114398433ca163a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.9767656,14.4096644,http://www.openstreetmap.org/node/589999271,safari.boring.horns,openstreetmap¶n589999271,Hospital St. Michael,35.29%,7bbe3c0c7bb74fccb64d4e24bc0cb158,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.126204720697,14.27574445,http://www.openstreetmap.org/way/325372944,directory.outrunning.overtime,openstreetmap¶w325372944,Hospital ng Cabuyao,35.29%,2b3a1ca7aafb44a8ae2bedeca7778639,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9890897,14.6141755,http://www.openstreetmap.org/node/255070095,windy.tourist.earliest,openstreetmap¶n255070095,Hospital of the Infant Jesus,35.29%,c6788ece12ce4f978e114ea1e3ae5786,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.0949,6.2468123,http://www.openstreetmap.org/node/2117331487,aspirate.nosedive.reminders,OpenStreetMap¶n2117331487,"Howard Hubbard Memorial Hospital, Howard Hubbard Memorial Hospital",29.41%,5f692ed08eed46c4971631669ba11813,2016/11/08 07:52:28+00,OpenStreetMap,2,hospital,,,,,
125.094543169646,6.24678385,http://www.openstreetmap.org/way/302985291,lances.overstates.decanter,openstreetmap¶w302985291,Howard Memorial Hospital,35.29%,920f42d154774b328e89cca39c14c002,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.9722489,20.4485833,http://www.openstreetmap.org/node/3529779421,illuminated.undermines.steps,openstreetmap¶n3529779421,Hubalde's Drugstore,35.29%,44bd401a1f0847eaad69c2e55d444ff0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.0319244,14.6522728,http://www.openstreetmap.org/node/1194964385,join.reserve.flames,openstreetmap¶n1194964385,Humana by MEDICard,35.29%,4b7c7f0e8e8c4b4a83d655506077f1df,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
122.5554478,10.6960947,http://www.openstreetmap.org/node/4573231877,revised.decreased.snooze,OpenStreetMap¶n4573231877,ICER Iloilo City Emergency Responders,29.41%,82a4dc70e1c44b1990071057692697e2,2016/12/26 12:58:21+00,OpenStreetMap,2,hospital,,,,,
121.0799469,14.6214923,http://www.openstreetmap.org/node/4158640290,thin.boater.fresh,OpenStreetMap¶n4158640290,IVC Health Center,29.41%,275de49a09684b568d8a0b513629e8a1,2016/10/18 13:47:10+00,OpenStreetMap,2,hospital,,,,,
120.7717186,14.8703504,http://www.openstreetmap.org/node/4386827789,kingpin.coins.recovery,OpenStreetMap¶n4386827789,Iba-Ibayo Health Center,35.29%,eb28f2396e90482d811530e67edc77b9,2016/09/06 08:53:09+00,OpenStreetMap,2,clinic,Iba Ibayo,,,,
122.1537662,11.8116154,http://www.openstreetmap.org/node/25750824,midwinter.authentic.doodle,openstreetmap¶n25750824,Ibajay District Hospital,35.29%,7a013026ed734924b5c49685bb24f40c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
123.737368748147,13.1382709,http://www.openstreetmap.org/way/247912342,waxing.stress.sizzled,OpenStreetMap¶w247912342,Ibalong Medical Center,29.41%,859246d45ee9453c9a4117b1d1c5f319,2015/12/31 11:40:01+00,OpenStreetMap,2,clinic,,,,,
122.2653437,10.716434,http://www.openstreetmap.org/node/4636651689,elastic.fracas.barriers,OpenStreetMap¶n4636651689,Igbaras Health Center,41.18%,62173cfac0f7430983880e4d84188a7c,2017/01/27 03:49:52+00,OpenStreetMap,2,hospital,"Igbaras National Road, 5029",3156002,,,
120.976866,17.0877834,http://www.openstreetmap.org/node/2789621100,implacably.riffraff.boozing,openstreetmap¶n2789621100,Igolot Medical Clinic,35.29%,a21306d89cb1455ba4eb1ee2f6929cb1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.5976361,14.019825,http://www.openstreetmap.org/node/1263880157,traversed.advisedly.yachts,openstreetmap¶n1263880157,Igualada Maternity Clinic,35.29%,d823392780854762960754e361317ee3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.981349636779,14.47746865,http://www.openstreetmap.org/way/273417177,peachy.inform.puppets,openstreetmap¶w273417177,Ilaya Health Center,35.29%,cc8cead5a0784b5a80e21621c4d84a4a,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.4840805,14.3642498,http://www.openstreetmap.org/node/772355888,waterlily.semesters.sociable,openstreetmap¶n772355888,Ilaya del Norte Health Center,35.29%,dd1703c35ee54c7c8be514a6d1a1b622,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
124.249307946767,8.23081975,http://www.openstreetmap.org/way/296139090,records.lakes.snatched,openstreetmap¶w296139090,Iligan Medical Center Hospital,35.29%,6736d0910cc8414ea9d79b34f804e385,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.601192899554,18.19927455,http://www.openstreetmap.org/way/136084745,pillboxes.bodily.brownness,openstreetmap¶w136084745,Ilocos Norte Provincial Hospital,35.29%,4efdc925fe79460fb977491b5f380f7c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.3841702,17.5618499,http://www.openstreetmap.org/node/2815711182,preserve.procedural.arguments,OpenStreetMap¶n2815711182,Ilocos Sur Cooperative Medical Mission Group Hospital,29.41%,77c5b18c47de4d4d80c4bd8fa4cba354,2015/12/08 14:36:21+00,OpenStreetMap,2,hospital,,,,,
120.3188112,16.5912677,http://www.openstreetmap.org/node/2770237330,roadmap.conned.overhaul,openstreetmap¶n2770237330,Ilocos Training & Regional Medical Center,35.29%,e2598120faff443ba740e3775f533c1c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.318246901868,16.59125595,http://www.openstreetmap.org/way/242462031,safety.jetted.situated,openstreetmap¶w242462031,Ilocos Training and Regional Medical Center,35.29%,3bdf4bf199c7445795572af0fc08e125,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.554271274216,10.69708555,http://www.openstreetmap.org/way/108652887,soda.grocers.grant,openstreetmap¶w108652887,Iloilo Doctors Hospital,35.29%,07f6709b6f644f6a8e607bb46a0c8a3c,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.560300886404,10.71426795,http://www.openstreetmap.org/way/142869343,feels.cherish.mistaken,openstreetmap¶w142869343,Iloilo Mission Hospital,35.29%,8aade1c42a624b36a4f6afa498dc37c3,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.560478,10.7140887,http://www.openstreetmap.org/node/4528483537,subject.scowls.heap,OpenStreetMap¶n4528483537,Iloilo Mission Hospital,29.41%,f4c13ae91ad34f43a142a83b532043aa,2016/11/29 14:26:56+00,OpenStreetMap,2,hospital,,,,,
122.62968292321,10.92701305,http://www.openstreetmap.org/way/172780745,cowbirds.crumpets.sensing,openstreetmap¶w172780745,Iloilo Provincial Hospital,35.29%,b5ad1f07dc55458881ca2a4cc81b6d56,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
122.629955874525,10.9275235,http://www.openstreetmap.org/way/247926194,banjo.languishes.renewals,openstreetmap¶w247926194,Iloilo Provincial Hospital,35.29%,bc953663e67b435f8e6b121d1b21e180,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.963262692567,15.46869355,http://www.openstreetmap.org/way/118168775,servers.laws.pump,openstreetmap¶w118168775,Immaculate Concepcion Medical Center,41.18%,d45d91f169f54899aa3b56a8f9df60b3,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,"Circumferecial Road, Cabanatuan",,,,
119.9705453,15.3290534,http://www.openstreetmap.org/node/2141519277,scorecard.drones.treasury,openstreetmap¶n2141519277,Immaculate Concepcion Medical Center,35.29%,5b14c424a098466b9388630970df299a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.648965287095,15.32696745,http://www.openstreetmap.org/way/241570307,activism.disservice.landmasses,openstreetmap¶w241570307,Immaculate Concepcion Polymedic Hospital,35.29%,db77a7110f2445e0ace343957640d80f,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.322333668145,14.06909095,http://www.openstreetmap.org/way/62334811,united.rock.brochure,openstreetmap¶w62334811,Immaculate Conception Hospital,41.18%,7b33c13d3a034b53a34d279a58753cbd,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,"255, Pedro Alcantara, San Pablo, 4000",,,,
121.0850457,14.5647734,http://www.openstreetmap.org/node/2152737855,torched.herbs.defers,openstreetmap¶n2152737855,"Immaculate Conception Lying-In & Multi Specialty Clinic, Inc.",35.29%,ff3170348b354bfcb3e6c0d7459de60f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.7300206,17.6137604,http://www.openstreetmap.org/node/4449410793,steadily.sleep.outsiders,OpenStreetMap¶n4449410793,"Immaculate Heart Clinic, Immaculate Heart Clinic",35.29%,6a5ba125c1f340f0ae2591e4a0cd9c6b,2016/10/15 16:46:56+00,OpenStreetMap,2,clinic,Rizal Street,,,,
120.6337808,14.0643491,http://www.openstreetmap.org/node/4107873893,fervently.drumsticks.contending,OpenStreetMap¶n4107873893,Immanuel Diagnostic Laboratory and Multi-Specialty Clinic ,35.29%,a86a6906e0684c3da7fbbb5dab2a20c2,2016/04/08 16:02:30+00,OpenStreetMap,2,clinic,,0434160483,immanueldiagnostics@gmail.com,,
120.6338841,14.0640826,http://www.openstreetmap.org/node/4235081489,mortgaging.gizmo.housekeepers,OpenStreetMap¶n4235081489,Immanuel Diagnostic and Multi-Specialty Clinic,41.18%,35e0da6ef7764a0c98b11aa05a13f0c4,2016/06/10 06:54:09+00,OpenStreetMap,2,clinic,Industrial Clinic and Drug Testing Center,0434160483,immanueldiagnostics@gmail.com,,
124.99853325296,8.2960301,http://www.openstreetmap.org/way/315833606,banjo.stances.whammy,openstreetmap¶w315833606,Impasug-ong Municipal Health Center,35.29%,8f0d3395bf9e4fa5ad7e1cfb8d288e22,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
120.9463363,14.4325562,http://www.openstreetmap.org/node/1196690095,downward.lived.bake,openstreetmap¶n1196690095,Imus Family Hospital,35.29%,e4bf36b800324b6e8f72abd822de408c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
120.8734113,14.2002534,http://www.openstreetmap.org/node/921134999,tortellini.fussing.patrolman,openstreetmap¶n921134999,Indang Rural Health Unit,35.29%,c4c6e5527e6645868228737cbd2aed59,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
125.123216080587,6.06497185,http://www.openstreetmap.org/way/315833787,runners.onlookers.fetched,openstreetmap¶w315833787,Infirmary,35.29%,187d6eebaf6f4c5f8112892b4c97351f,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,
121.688287130094,16.7178849,http://www.openstreetmap.org/way/153312030,unsinkable.opportunist.skewered,OpenStreetMap¶w153312030,Infirmary,29.41%,ce6109780c2147b7a150396100509130,2016/06/22 03:30:19+00,OpenStreetMap,2,clinic,,,,,
123.1851279,13.6309118,http://www.openstreetmap.org/node/2314102287,decades.fondest.rides,openstreetmap¶n2314102287,Infirmary,35.29%,6eb71ab637284e5eac86f7fb4c962d49,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,
121.0283714,14.6469405,http://www.openstreetmap.org/node/1255073134,smoothly.manuals.toenail,openstreetmap¶n1255073134,InterMed Healtcare,35.29%,2c52216ae518466486af2ab6c9b5457d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
121.0014095,14.633926,http://www.openstreetmap.org/node/3638708454,form.defended.took,openstreetmap¶n3638708454,Intercon Diagnostic Lab,35.29%,d0022ac8e7084343acdfba8379e07c65,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,,,,,
